,id,name,category,ratings,review_counts,zip_code
17392,ydqsVyGMN7N-E1aOA0wOnQ,Patty Time,Caribbean,4.0,34,M1P 2S8
17393,Q62lGVKqoKJ09lZNt2qpfw,Lucky Chinese Restaurant,Hakka,4.0,80,M1P 2S1
17394,G4pt2q9Tr5SkwCw3Wb43VA,Snow Time,Desserts,4.0,206,M1V 4W8
17395,4m-rvMT_YtzMx1HcW8Jugw,AiSushi,Japanese,3.5,68,M1S 4N8
17396,E_mRnwhHLuz6tgMBScw1mw,Phoenix,Chinese,4.0,39,M1J 3H3
17397,R4EhR8xhONLFqqI6ZnzNWw,Dumpling Restaurant,Korean,3.5,100,M1S 1T9
17398,9_Zdmxwqu3jFWwxaD14qEQ,Montmartre Bakery,Bakeries,4.5,35,M1P 3A6
17399,99p317EU5I0g4K8zHJD1ng,Jack Astor's Bar & Grill,Canadian (New),3.0,133,M1P 2K2
17400,RsXu_NNblaAHT3onHWlLIA,KINTON RAMEN,Ramen,3.5,132,M1P 5B7
17401,nXoShX5FzJiFFD07aANiVw,Johnny's Shawarma,Middle Eastern,4.0,74,M1P 2L8
17402,VnibgMdZkBqnMDnY4BWPUg,Naan and Kabob,Afghan,4.0,51,M1B 2W2
17403,9p9w8LoSiYSG-lkYZ8TS5Q,Island Spice,Caribbean,4.5,21,M1S 3E6
17404,8cDP0mjK0J6lk292IeKRGg,Drupati's Doubles and Roti Shop,Caribbean,3.0,71,M1H 3C7
17405,w6ibNQvq0IM5LUUOvrtybQ,The Local Cafe and Restaurant,Cafes,4.5,13,M1G 3T8
17406,39nPYUxkRn8SQY29C322UQ,Love Me Sweet,Desserts,4.0,37,M1P 4P5
17407,afm4aqhxPYcTs2x_nMEG9w,Hopper Hut,Indian,3.5,83,M1P 2W6
17408,Kw06PxDkF8gNMVWntmBKTw,Big Trio Wonton Noodle,Chinese,4.0,67,M1S 5J5
17409,c1_adyjYG6JEa1PZAXMOBg,Karaikudi,Indian,3.5,106,M1P 4Y1
17410,H_xtDKsVhAGTAdMguD5LtQ,Subiksha Foods,Indian,4.5,32,M1K 2S2
17411,BHX0ghpo_r4lVxGRPEBIQw,The Dumpling King,Chinese,3.5,157,M1V 3Z9
17412,Yd5WscaQbrAGJgaB3JZKpQ,Cora,Breakfast & Brunch,3.5,62,M1S 3P6
17413,I6oxEn1HT41S2GPrDKPPvA,Perfect Chinese Restaurant,Dim Sum,2.5,284,M1S 1T8
17414,-rKuAcB5suEWKhcUiqr13w,AllStar Wings & Ribs,Chicken Wings,3.0,102,M1H 3K3
17415,3bd5LGDc0v782OlAWU3R1Q,Pho Dau Bo,Vietnamese,3.0,44,M1H 1R2
17416,YjGduTmr7wTF_lPAY2Hpng,Sammy's Family Restaurant,Diners,4.0,25,M1J 1K2
17417,XNdeQD9nQYHBuNL4wIA9Kw,Daan Go Cafe,Cafes,4.0,87,M1V 5B5
17418,8HAsNLoSr3xi5rwQretp3w,Patty King Bakery,Bakeries,4.0,31,M1P 2Z7
17419,kTHraDyzfXvW-98VT-P3mg,T-Bones Sizzling Steaks & Burgers Drive-In Restaurant,Burgers,3.0,136,M1K 2R5
17420,GKEl7LNGUqJiQWNQ0vpH8Q,Milestones,Comfort Food,3.0,96,M1P 4P5
17421,G6EkDTXZ6zMUovg7JTG4YQ,Vietnam Noodle Star,Vietnamese,3.5,207,M1S 4T6
17422,DR5C7EQFLp8PZwr7TV80ng,St Andrews Fish & Chips,Seafood,3.5,43,M1P 2Y3
17423,aWlvKKSAE6ZFPK3ij6ubqg,Twice As Nice,Caribbean,4.0,34,M1E 2M4
17424,jAIeziQkY_JScpBT1tovFg,The Alley,Bubble Tea,4.0,101,M1V 0C7
17425,Q05j54VUTxVRu29CFpBfKQ,El Pulgarcito,Latin American,4.0,39,M1S 3A7
17426,2VtTzskzFcwVnXgGYsY1lQ,The Captain's Boil,Cajun/Creole,3.5,68,M1S
17427,VEfzBuWTF8wa6jQub5ArMw,Vindaloo Indian Cuisine,Indian,4.0,44,M1M 1N3
17428,stC-tc9QArhPXSzNkvTpgA,Govardhan Thal,Indian,3.5,23,M1H 2Y2
17429,rgG2k-8qHXuO4ZKhC1AmIA,La Sani Grill,Pakistani,3.0,72,M1H 2V6
17430,ZCYCNWA98718SZ0A4bHD7A,Dear & Fro,Desserts,3.5,186,M1V
17431,330HJ6PP0faybQt5u95kTQ,Chef George Breakfast and Lunch,Filipino,4.0,69,M1P 2H2
17432,7hUp4XxmUCGqvPFAM8IJww,Moxie's Grill & Bar,Canadian (New),3.0,102,M1P 4P5
17433,q-E9oE0StdOfMWIHiotfng,Coffee Culture,Coffee & Tea,2.5,96,M1H 3B7
17434,24Dii6bFstEhJyb2i6u6xA,ACR Hot Roti & Doubles,Caribbean,4.0,37,M1P 4Y4
17435,Qzq-m_TKJ-Iv1BmYLcjlVA,Spicy Dragon,Food Delivery Services,3.5,66,M1P
17436,QbezpPQVADzR58m5Ngy2NQ,The Olde Stone Cottage Pub & Patio,Pubs,3.5,51,M1J 3H5
17437,qIYoTx7pTNsGjAFXp9noTg,Chubby's Subs,Sandwiches,4.5,33,M1B 3V9
17438,6OhahrmtLGmkUdPfaMck0A,Ding Tai Fung,Chinese,3.5,82,M1S 3M7
17439,R-EGIdIgtoFzl--OudANtA,Yummy Cantonese Restaurant,Chinese,3.5,54,M1S 5J5
17440,3dbAuGqDZYjwJ2Bv6I-e_w,Pho Nam Dinh,Vietnamese,3.5,64,M1P 2L9
17441,1w0Tko5c-8HxsAdOUX81lg,QQ Thai Ice Cream,Ice Cream & Frozen Yogurt,3.5,114,M1V
17442,GjfXHtfGGScJoJDk7hbR5A,Aunty Mary's,Seafood,3.5,25,M1G 1R1
17443,Ze4VPogvcD7inc3QuvY_yg,The Markham Station Restaurant,Canadian (New),2.5,151,M1S 4N8
17444,HTZFw4QDKhD8KRbnb5ZuJA,Chicken Kitchen,Seafood,4.5,12,M1G 1P7
17445,9MA7T15gbbcmKz43r_Ad0g,The Corner Bank,Pool Halls,4.5,33,M1L 4C5
17446,LrGj2VdmJVMthx7-eultjg,Scotty Bons Caribbean Grill,Caribbean,4.0,63,M2A 2T3
17447,d16qDWj9zxpi0XGWBjZR8Q,The 6 Burger Bar,Burgers,4.5,34,M1K 2K5
17448,Rl_l6TWkBzr6Op7egdZ-YA,Burrito Boyz,Mexican,4.0,42,M1P 2M1
17449,S8U3oGLIWGh8U13dTBp04A,Thai Room,Thai,3.5,55,M1S 3P8
17450,F09jtEb9KEph2L7Pbji5QQ,Golden Bubbles,Waffles,3.5,165,M1V 0C8
17451,De8Z9rLZOmf-icp3gDxCZA,Anjappar Chettinad Restaurant,Indian,3.5,58,M1J 2H1
17452,C_chktl5jFeRqu1C0rmScA,Kairali - Taste of Kerala,Indian,3.5,66,M1P 2L1
17453,j9YFHVQqxM_qKHIc4nck-A,Wong's Asian Cuisine,Hakka,4.0,30,M1P 2P5
17454,m3K_2-kkNUFrXh74QUfaHg,The Suya Spot Scarborough,African,4.5,18,M1E 3G1
17455,SCXANH5zhmonSxoGihl-zg,HK Garden,Cafes,4.0,38,M1S 1T5
17456,ii_zDR8crbQVJehMMWoCkQ,Marathon Donuts & Coffee Shop,Donuts,3.5,102,M1V
17457,Qr6KiVgv7CklIc0J3EKMCQ,Orient Express,Noodles,4.0,40,M1S 1T6
17458,LB7r3hZmb4NXb2jDQmmQ9w,Beef Noodle Restaurant,Chinese,3.5,47,M1S 4G4
17459,EDU_Zwd7ed_OWxWrGHO9QQ,Barans Turkish Cuisine & Bar,Turkish,3.5,78,M1L 2M9
17460,t9wNYKJz1penDhrTPOr78A,Kwan Dim Sum Express,Dim Sum,3.0,61,M1P 4P5
17461,GhCbfTGJtB8Y1ZVjTzx53A,CoCo Fresh Tea & Juice,Juice Bars & Smoothies,3.5,97,M1V 4A1
17462,ClWJgVFGN-tAH-M3z3ax9g,Vi Pei Bistro,Canadian (New),4.0,33,M1M
17463,jMArT7rSpW3Be8CaI6wo-w,Osmow's,Middle Eastern,3.0,94,M1E 4P7
17464,sr0rCMn-XtKATvl9adYQxA,Double Ming Chinese Dessert,Chinese,3.5,98,M1S 4T5
17465,KK7H1bVOMAJnDqMhBv2zpA,Chung Moi,Hakka,4.0,49,M1K 2P3
17466,45rWYQPlQ4x5cFU0uuRKug,Harry's Drive-In,Burgers,3.5,46,M1P 2P9
17467,oZyaFqZYf0eqKRiP-aY81Q,Pho Vietnam,Vietnamese,3.5,132,M1V 4W7
17468,zBtR7328Vuts_7B9qm3DVQ,Aunt Elsie's Carribean Kitchen,Caribbean,4.5,17,M1K 2S3
17469,yynw0xuha4DgkjDB_ll4Gw,Cheese Garden,Desserts,4.0,53,M1V 4W9
17470,av8IudUXe91QRrUQvIXhDA,Caribbean Wave,Caribbean,3.5,56,M1B 5N6
17471,1Epby_tsFDci4sP0Nbjwsw,Pho Vietnam,Vietnamese,3.0,98,M1P
17472,ye9fmMm1DyBTBjMMRVDgDQ,Il Fresco,Italian,4.5,18,M1M 1P1
17473,b3MpAIqz0opPRWsTgZuHKA,Sunny Up All Day Breakfast,Breakfast & Brunch,4.0,31,M1E 4Z4
17474,fX3ukB5oZe5H_4LdM4zVRw,Highland Fish & Chips,Seafood,4.0,35,M1C 1H1
17475,itpInzz6sPWT0lDWrts1fA,Sugar Peony Cake Boutique,Bakeries,4.5,19,M1S 5V9
17476,o80WsixApYT1enf3AH6N2Q,Chick-N-Joy,Fast Food,4.0,20,M1E 2N7
17477,ISpbRNwI_HnICKFopCkn1w,Amazing Shawarma,Middle Eastern,3.5,34,M1J 2E4
17478,ITmIikltLM5wB7ivyI2B4g,Kabob Guys - Afghan Grill,Kebab,4.5,28,M1S 1S8
17479,Jc2jTrilr_FPfFpJztnZxQ,Hakka No. 1 Restaurant,Indian,3.5,36,M1E 2P1
17480,UyN4L-8ocNG_7Mq6fRa5YQ,Cafe Mirage Grill & Lounge,Breakfast & Brunch,3.0,102,M1P 5B7
17481,R4ARXHVC37-dOVweeLcpvQ,Teds Restaurant,Diners,4.0,45,M1C 1B6
17482,MPusZ5h5ZBHgNCyrqXompw,Taste of Jaffna,Sri Lankan,4.0,10,M1H 2Y2
17483,v9DncDynhn7f-RBURtcSFw,Sushi & Tea,Sushi Bars,4.0,26,M1M
17484,RI09fylw-_70RN6190LikA,St. Louis Bar & Grill,Sports Bars,3.0,45,M1P 4X4
17485,CobgKbm4uQrz5TINSFXQbQ,Saravanaa Bhavan,Indian,3.5,93,M1V 1V2
17486,mj25sM7NN3vB7uG0aF5H6Q,Feng Cha,Desserts,3.5,85,M1V
17487,wiuhohHv4fP2LY5yogv-vQ,D-Spot Dessert Cafe & Bistro,Desserts,3.5,133,M1L 0H2
17488,qrr5PjTljEn_94tL83ETag,Lac Vien Express Restaurant,Vietnamese,3.0,93,M1B 2W4
17489,oIML-d7Kbxe75vShHF_uCw,Hi Tea,Bubble Tea,4.5,32,M1V 4A1
17490,Wb5BMB27novQxW4x5rTUEQ,Flaming Kitchen,Asian Fusion,3.5,112,M1V 4W9
17491,JTIbsAs3qUq-0bNIh404ng,City Fried Chicken,Fish & Chips,4.0,18,M1P 2S2
17492,yPR8Bh55-9NXmooZS7lrLA,Royal Congee Chinese Cuisine,Chinese,4.5,23,M1K 5J2
17493,yYuqSui8N0xesgiviE4evg,Cakeview Bakery & Cafe,Bakeries,3.5,61,M1S 4T6
17494,4VFSvjuAkcpa2IOPc92Ksg,Scarborough Buffet,Buffets,2.5,62,M1H 3E2
17495,0Yh6U06nGLjAMwCw6l9-DA,Yang's BBQ Restaurant,Barbeque,3.5,107,M1S 5C9
17496,Q7PWryGwFr52WMmfzqCBhA,Very Fair Chinese Restaurant,Chinese,3.0,83,M1S 4R5
17497,9WmvVbYoM9X1ZP6txZgohQ,Liwan Kitchen,Breakfast & Brunch,3.5,37,M1S
17498,dQojkooHaWvyCor5qcAS6Q,Peking Duck Kitchen,Chinese,3.5,54,M1S 2B7
17499,uew_eyPjXlXDXs3LVM7EnQ,Shawarma 360,Middle Eastern,3.5,42,M1P 5B7
17500,TU95jEn8aGitY8hZowXaBg,Congee Me,Chinese,3.5,48,M1S 1V1
17501,nv14hi82FfVR1a-LgMS_BQ,Chatime Scarborough,Coffee & Tea,3.5,84,M1V 0C4
17502,UCKeRO02Er8AHLWQlQ3IuA,Fahmee Bakery & Jamaican Foods,Caribbean,4.0,52,M1V 1H8
17503,ydQJB7TFjhpbPJ_uw5BWYA,Black Forest Steak House & Tavern,Steakhouses,4.5,15,M1K 2S3
17504,WW_oh8NfnHH32L_H5Kn1Ig,Nova Ristorante,Italian,3.5,36,M1P 2P9
17505,CGKgDk1f-VAu0BHOivqmLQ,Prague Restaurant,Czech,3.5,19,M1G 1H1
17506,SKGTOUDKKhkPQG-Yjfvbdw,Fat Bastard Burrito,Mexican,4.0,68,M1L 4L9
17507,_1pJGqX6zwElaiaKGjvQ4A,Jerkup Central,Caribbean,4.5,14,M1S 4N7
17508,usGow17X8F4qER7kNPBXzg,Bâton Rouge Steakhouse & Bar,Seafood,3.0,54,M1P 2K2
17509,CPcy22Hd2F7z0EKG66FMRA,The Old House,Chinese,3.5,30,M1S 2B7
17510,94p6Q1TWTqoa39RGDdAHgA,Hyderabad Biryani Hut,Indian,3.5,18,M1P 2Y3
17511,-M9S1wlZTvv6T9EOo5X2Yw,Grandeur Palace,Seafood,3.0,89,M1S 5B8
17512,2TpwdhlF-A-I3AqnyyaWkA,Bendale Restaurant,Breakfast & Brunch,4.5,9,M1H 1A4
17513,ZPI1t-WcZruILq7OQYnZHg,Real Fruit Bubble Tea,Juice Bars & Smoothies,4.5,7,M1H 1B2
17514,c1iPLYFYTjPTqIsjpBXc-A,Starbucks,Coffee & Tea,4.5,11,M1P 2X4
17515,uJEot284h2qJbrWOgfAG5w,Kroran Uyghur Cuisine,Chinese,4.0,25,M1P 2G7
17516,zA3LquAMUK4j-tMUqUOiWg,Local44 Kitchen & Bar,Bars,4.0,20,M1S 3P6
17517,XSykEinnF0tOWmop6VO_wQ,The Alley,Bubble Tea,3.5,20,M1P 4P5
17518,Yqg9swSjqhoHPB09ehpREQ,Wow! Wing House,Chicken Wings,4.0,13,M1P 3G2
17519,7zeopyMwmDrKSJ1RD1UU7w,Mandarin,Buffets,3.5,61,M1L 4S7
17520,wq7uhw_hXAPgT23w87O82w,In Cheon House,Japanese,3.5,48,M1S 2B9
17521,mAyxJYQ4YcY0R7Crw4tSMA,Chinese Feast,Chinese,4.0,16,M1S 5M9
17522,08eeGaILD8rg93S1x-p-ow,Lung Tung Bbq Food,Barbeque,4.5,16,M1S 5H5
17523,YFhz5kWkrsvJDApPp1NIhg,Krispy Kreme,Desserts,4.5,10,M1E 2N3
17524,bL2q7-EuevjMuri8W24eLA,Great Fountain Fast Food,Fast Food,3.5,38,M1S 2C1
17525,w-Y_Ys_M6em6SLA9-CFbwg,Little Bavaria Restaurant,German,3.5,26,M1J 2H6
17526,eBqGqgZpWuM2dyPRpHbWdg,Tatami Sushi,Japanese,3.0,183,M1L 4V9
17527,FkNJgKjz6Yj-eoi3pPNWFw,Korean Grill House,Korean,3.0,113,M1V 0C7
17528,WdhQvQbGd2HAiZ2UmlcVGA,Wild Wing,American (Traditional),3.5,42,M1P 5B7
17529,UJcE3-Q8HQBvMQFS_E5AXA,Windies,Sports Bars,4.0,10,M1H 1A7
17530,Rx_YmoVKPWvzGuFuvd-57w,Chick N Delish,Chicken Wings,3.5,12,M1H 2Y5
17531,JvFbQ7WwKd0EhfpIcfa6Vw,Spice Club  Indian Cuisine,Indian,5.0,8,M1E 2N9
17532,6Y5TyCM_zb7BmosuFzbzdg,Chopsticks Szechuan Chinese Restaurant,Chinese,4.0,17,M1P 2X6
17533,Tpx8tScjNW6noaEgZ1hXFg,Shawarma Boss,Middle Eastern,3.5,63,M1L 2L6
17534,hHDJkwr0JEzHV2aYWxQfdw,The Buddhist Vegetarian Kitchen,Vegetarian,4.0,41,M1V 4W8
17535,7wsE_8oB-XWz5KJurb0O4w,Boba Boy,Bubble Tea,3.0,140,M1V 0C7
17536,AKUvebt0zJ0ilx0U0ZGfug,California Sandwiches,Sandwiches,3.5,54,M1L 4C2
17537,ob8p3VRALQ9obHSaHnH7lQ,Lucky Chinese Restaurant,Chinese,3.5,12,M1G 1P9
17538,LN2X2X2PVsd56tqLIEku9Q,Chill,Desserts,4.0,11,M1P 5J4
17539,WpJYt8aA60xL_U8x3JbASA,Burrito Boyz,Mexican,3.5,62,M1L 4C2
17540,1PnHQEOXnxosKYhB86Ou7A,Freshii,Salad,3.0,31,M1S 3P6
17541,Lpp8IiUVEhJzF4Fb8DkScQ,Hakka Legend Asian Cuisine,Halal,3.5,55,M1L 4C2
17542,OlBFLXVJfze2ZZA4UUBS0g,Tropical Joe's,Caribbean,4.0,25,M1V 1V2
17543,RTbUVGPQUACfnqO_FTUaXw,Gong Cha,Bubble Tea,3.5,15,M1P 0B1
17544,xDnTbCZ3z2EnwHIcXYu0wA,Good Luck Chinese Restaurant,Chinese,3.5,28,M1K 2P8
17545,XZV6pSuJkfsyoT9eJc3dWw,Church's Chicken,Chicken Wings,3.0,14,M1H 1B2
17546,anGYRueZJKYCJefKFccfjA,Made In China Hot Pot,Chinese,3.5,70,M1V 0C7
17547,dKOrxsz6ygqa-AatwzpKyQ,Casa Deluz Banquet Hall,Chinese,3.0,89,M1V 1V2
17548,cPbkt2C7CVgJHHhWCh1m2g,Boston Pizza,Pizza,2.5,55,M1P 5J1
17549,YLeAUkFFJri_21uTkyrVFg,Malaysian Garam Masala,Indian,4.0,17,M1S 4K4
17550,emHHOvajWEHPUGS-2GSFuA,Nando's,Portuguese,3.0,58,M1P 5B7
17551,PceXxh4TQC7w8TuWcPphmA,Eggsmart,Breakfast & Brunch,3.5,45,M1L 2M3
17552,oCFKUPp8I7HWV42rropakg,Happy Lemon,Bubble Tea,4.0,26,M1V 0C7
17553,nV8mDMin6c964MgjK6JZgg,Congee Town,Chinese,3.0,84,M1V 1V2
17554,azZ2OidQMszbqJtFhpVZqw,Starbucks,Coffee & Tea,3.5,24,M1P 5B7
17555,YEILyeHAQTgEGogF46HYiw,Tokyo Bakery,Bakeries,3.5,25,M1S 1T9
17556,2ZZp5V8N0nHlsml01XBJUQ,JXY Dumpling Restaurant,Chinese,3.5,58,M1V
17557,v7CCsGVXQwtoPVEB5v_HVw,Remely's Restaurant,Filipino,3.0,37,M1S 5M9
17558,FgHjnpJkCMj62b9P6n7Iig,Ace's Place Bar Grill Hub,Canadian (New),3.5,28,M1E 1P1
17559,wWry6ceFOu0pSmzPpDJQcA,A Xiang,Chinese,4.0,31,M1V
17560,H-Qjk9Lglp2s_nvBlURAeQ,Real Fruit Bubble Tea,Coffee & Tea,3.0,17,M1S 3L6
17561,70Z0b1aYe_nmSVya7Bfc2Q,Tiger Sugar,Bubble Tea,4.0,28,M1V 5K5
17562,d3JhScywFHns4gdR7vIqlA,The Wing Spot,Chicken Wings,4.0,17,M1B 4Y7
17563,phEpLAtmM4_8u1M7uGU43A,Five Guys,Fast Food,3.5,64,M1L 4T7
17564,0Txr2hni7C8z2uWP3W6-kA,Health Oolong Tea,Bubble Tea,3.5,21,M1S 2B4
17565,PhEkAyMTP3Hmr8rpG3fBfw,Max's Restaurant,Filipino,2.5,25,M1H 2A8
17566,F4w3qLxGbZMdkHut_oGH_Q,Northern Smokes,Halal,4.5,13,M1C 1B7
17567,V5En7YXG-doU2maDf-b_cQ,Aromaz,Bakeries,3.5,25,M1S 5B8
17568,8ljyze2XDk5R9KE3PwT16w,Al'deewan Halal Manakeesh Bakery & Pizza,Pizza,5.0,8,M1P 2L6
17569,XE1DgD6as8UHpmz0XK45qg,Premium Sweets,Indian,4.0,33,M1L 4W1
17570,tsUFlp2DQw7Nk2I9mRL2hg,Hot Wok,Indian,3.5,26,M1P 2M1
17571,ay2A9QrSXlXILgc0InsbWg,Bun King Bakery,Bakeries,5.0,6,M1B 1K1
17572,gvoe0Z2Y_2i4m7vJGiJXHg,The Arkadia House Restaurant,Greek,3.5,51,M1L 2M7
17573,NYKxikYKbkacWumJ82TxzA,Queen Victoria Pub,British,3.5,17,M1P 4R9
17574,VHamhfpM6WMxRE9cvRpnNw,Big Boy's Burgers,Burgers,4.0,24,M1M 1N2
17575,a8uuOGWdjVWRCIXoQGVkIA,yuan yuan Chinese Restaurant,Chinese,4.0,11,M1S 4N6
17576,gVgsvdaJ33H1oHrdmJsI2g,Kuya Joe's Kitchen,Filipino,4.5,5,M1H 2Y1
17577,iodNaVGQAkAx4dDqTlfhWg,Calabria Bakery,Caterers,3.5,17,M1P 3C2
17578,oi5BvNYKud9bGC74XcnwEA,Kelseys Original Roadhouse,Comfort Food,3.5,50,M1L 2M6
17579,WbukBOA5MtBLk8bIcJlhKA,Colangelo Brothers Food Market,Fruits & Veggies,4.5,7,M1S 1R1
17580,kzw0Ly8kVkRP_fPB_Ae-Nw,Matsuda Japanese Grill House,Japanese,3.5,17,M1S 4N6
17581,89sXlS6CuqSKJOkXIFOW_g,Kitchen King West Indian Restaurant & Catering,Caribbean,4.0,9,M1H 3G3
17582,JBvQaQpPv-4uvs9oG9vs7Q,Quality Bread Bakery,Bakeries,4.0,7,M1H 3E2
17583,2PCz_uVX7GOXtGHNXAPXhw,Sugar Marmalade,Desserts,3.0,73,M1V 0C9
17584,rzE7XHS7KKGVa5yItYeWuw,Rosa's Pasta Express,Italian,4.0,16,M1C 1B4
17585,cdZMuaIyckBcT0AXdjGQQg,Starbucks,Coffee & Tea,3.5,16,M1S 3P6
17586,534bE-VYZWzl2kXhDAtPfQ,Coffee In,Filipino,3.5,23,M1P 2P5
17587,teDbCTDdgICtC-pSTzCBAA,DM Chicken,Korean,3.0,55,M1V 0C7
17588,nuNraiaIluYc9vDZg7XfRA,Naan and Kabob,Halal,3.5,13,M1P 4P5
17589,SzMcTuG5lpXfC7wD8nv1GA,Wow! Wing House,Chicken Wings,4.5,8,M1B 5N6
17590,gANq4UePoyWdAdfPBUMELw,Pita Pit,Sandwiches,3.5,15,M1P 2M1
17591,gyGHpCcdzLPPZnXn1Pj7IQ,Ghareeb Nawaz,Indian,4.0,12,M1J 1E4
17592,NJTjyJSOQwtGiCdBlcPGwg,Shamrock Burgers,Burgers,3.0,36,M1C 1K5
17593,cMjeRxXVcT2ri8lYQElQDg,Sun Tea,Bubble Tea,4.5,10,M1V 0C8
17594,-T--PJJcmJoLnGNsIpm3ZQ,Numerous Sushi,Sushi Bars,4.0,32,M1L 2W1
17595,nxUtyQkssRYRuX8PhAHHgg,PalettAmerica Canada,Desserts,5.0,4,M1P 4P5
17596,SxvKjtbq5qRlFoXrU8Bo9Q,Descendant Detroit Style Pizza,Pizza,4.5,342,M4M 1L5
17597,oWTn2IzrprsRkPfULtjZtQ,The Burger's Priest,Burgers,3.5,448,M4L 1G3
17598,7oEKIG7d1ttPRejppZ3WIA,Lady Marmalade,Breakfast & Brunch,4.0,550,M4M 1J3
17599,RUd_M7DPJq1I3DPq0oF--w,Lahore Tikka House,Halal,3.5,502,M4L 1Z3
17600,lIEahf71RLPJ_rFBJ5fqzQ,Sala Modern Thai Kitchen & Bar,Thai,4.5,154,M4J 1M6
17601,UkoseRjoLT4K2bEzvmyhYA,The Wren,Bars,4.0,183,M4J 1M9
17602,9KBd2YPnRxaNjZz23TUd6A,Ed's Real Scoop,Ice Cream & Frozen Yogurt,4.5,189,M4M 1J5
17603,Jo3Cpvf8fpfcAIFG3TagbQ,Pantheon Restaurant,Greek,4.0,306,M4K 1P1
17604,tuTAKHUm7ErDRZ2Yll8LzQ,Completo,Latin American,4.5,154,M4M 2Y9
17605,yP71_LfUPnGIRqA2g09RoQ,Lake Inez,Bars,4.5,87,M4L 2A1
17606,OIdOJaNS8M624F58XGV3PQ,Pizzeria Libretto Danforth,Pizza,4.0,305,M4K 1P7
17607,xDmVyd_xl0Hsf3hFmYwrHg,Beach Hill Smokehouse,Barbeque,4.5,108,M4E 2W1
17608,G24p1oGGfY3t-m8Z2lPCaQ,Tinuno,Filipino,4.0,560,M4X 1J6
17609,3qTSOuJ-ZyU1L7o62KHSIg,Gio Rana's Really Really Nice Restaurant,Italian,4.0,195,M4M 1L7
17610,q0tMKr-hzS4UT0RArdZfzQ,Rooster Coffee House,Coffee & Tea,4.5,143,M4K 2N4
17611,SYExIal3fh3mS3kpoP9Ixg,Ed's Real Scoop,Ice Cream & Frozen Yogurt,4.5,107,M4E 1E9
17612,fGdUxfeEWp9pn2sAa9rv2w,Roselle,Bakeries,4.5,214,M5A 1K9
17613,cr__ihwxDQ7hyq2ZfX172Q,Bach Yen,Thai,4.0,198,M4M 1Y3
17614,pkxhsLgD1Ai_P0I3_NofbQ,Isabella's Boutique Restaurant,Japanese,4.0,110,M4E 1C9
17615,8mW3kpRSFvRqFErkNFOicQ,Pomarosa Coffee Shop & Kitchen,Venezuelan,5.0,39,M4J 1N4
17616,RqOgBMpKYdsEOmBVmFXe3g,RYUS Noodle Bar,Ramen,4.0,340,M4K 2P7
17617,XdY36-Qh_DxnCaFpTPfYMg,Tori's Bakeshop,Bakeries,4.0,129,M4E 1E6
17618,a9aW5e731lplWGHUZ02-zQ,Chino Locos Original,Mexican,4.0,178,M4L 2P4
17619,AtpYrfIJJuSMc8h2fWQEIw,Wong's Ice Cream,Ice Cream & Frozen Yogurt,4.5,130,M4M 1Y2
17620,-WKQHbVgTNQVzCbVPDeMlg,Mon K Patisserie,Coffee & Tea,4.5,101,M4C 3G5
17621,A-KVm7iKLOe1X1yAQP13FA,Udupi Palace,Indian,3.5,191,M4L 2A3
17622,7vvliv5R0MD7BQ2CsquhcQ,Lazy Daisy's Cafe,Cafes,4.0,117,M4L 2A5
17623,85-1svKd45woQLkcEedssA,Cumin Kitchen - Fine Indian Cuisine,Indian,4.5,51,M4C 1H8
17624,FjTihEfjgq9dm3IJ7S888Q,Local 1794,Canadian (New),4.0,106,M4C 1H8
17625,MhiBpIBNTCAm1Xd3WzRzjQ,Messini Authentic Gyros,Greek,3.5,488,M4K 1P2
17626,QNfh79NwsNnl-AngRhg2ww,Kingyo Izakaya,Japanese,4.0,336,M4X 1R7
17627,1HWH_BE_wMfX88cRoH-NCQ,Sakawa Coffee & Japanese Restaurant,Japanese,4.0,107,M4J 1L8
17628,0a2O150ytxrDjDzXNfRWkA,Miku,Japanese,4.0,778,M5J 2R8
17629,d_AcktF-fWL9zzvNPg7euQ,Simone's Caribbean Restaurant,Caribbean,4.5,127,M4K 1R1
17630,trKyIRyjKqVSZmcU0AnICQ,Pearl Diver,Seafood,4.0,571,M5C 1K9
17631,V1FSee0pZ-yReDQ28SAO3g,White Lily Diner,Breakfast & Brunch,4.5,123,M4M 1G8
17632,0-yj2jtzLUHG2b7PpEHyog,Rendez-Vous,Ethiopian,4.0,99,M4J 1M9
17633,8FqfLM0Kv3Grr9l8bOAlCA,Athens Pastries,Bakeries,4.5,119,M4K 1P5
17634,bhoJYB0ArSqRe-Q82BI4vA,Kyouka Ramen,Ramen,4.0,117,M4E 1E9
17635,MxzDRVIeN5JdjdcmTv4Q3Q,Momo Hut & Gardens,Himalayan/Nepalese,4.5,92,M4K 1P1
17636,2Xh-ZYlvm1SxcKdEaD51DA,Budapest Restaurant,Hungarian,4.5,63,M4C 1K4
17637,c6f8wBjPLDzyubEBqgcMnw,Fahrenheit Coffee,Coffee & Tea,4.5,314,M5A 4J6
17638,efFIGYJDnqPnjXlASxF7PQ,Lucy Ethiopian Kitchen,Ethiopian,4.5,59,M4C
17639,nDn2h-_c7Xk4UwM0aiXZlw,Mezes,Greek,4.0,209,M4K 1P4
17640,a8pmtlVKf7NiSLI-4KejIw,El Catrin Destileria,Mexican,3.5,912,M5A 3C4
