restaurant_id,name,category,ratings,review_counts,zip_code
KAVRjihA1m-D1n9mfnJiXw,The Vaughan City Grill,Breakfast & Brunch,4.0,29,L4L 5X8
Q-MFNKDGQ7Q5WrMmyJvcVQ,Siamese Thai Cuisine,Thai,3.5,48,L4L 7K4
I1FXwJm04q_Ea61k8MD7AA,Pho Viet Xpress,Vietnamese,4.0,19,L4L 5X7
mClrNYcwg8-pUJA2yMJttA,Romano's Restaurant,Italian,3.5,31,L4L 5V3
POx6Os-tAeknhCLigS9NuQ,Shitake Sushi & Thai,Sushi Bars,3.0,71,L4L
Wvst5nUM1Yd64cdjIPOD6w,Alima's Roti and Pastry,Indian,4.0,24,L6T 5K9
rYQFg698WyJnSPUuBO92nQ,Mr Zagros,Donairs,3.5,14,M9V 0A1
3xnp-QeBCYR7_aA_xPIi1w,Osmow's,Middle Eastern,3.5,17,M9W
3NbKnD5bI3tU-tNM-Y0TGQ,Chubby's Fish N'chips,Seafood,4.0,26,M9W 3W8
aN_P_Wpsg1DfIzTkYt6t_g,Bocconcino Ristorante,Italian,5.0,8,L4L 6A2
9O7WNj0s357zIG6OB-h67A,La Strada Bakery,Bakeries,4.5,13,L4L 5V8
Gm_TguXEE55YM1bQQNSwbw,San Antonio Foods,Italian,4.5,13,L4L 9N4
-z9IQza32guuRyqF8jxMyQ,Gran Gusto Ristorante,Pizza,4.5,19,L4L 6B9
7dkOpcO945fKjsDoyhf5Aw,Galaxie Diner,Diners,3.5,33,L4L 5W6
vwVoksbTKehDP8ZGUQaVfQ,Sweet Mahal,Indian,3.5,36,M9W 0B5
B-avwjcj8opRFibz6FP_lw,Kayamono,Japanese,3.0,87,L4L 9K8
RJnikmkw2aW4gF2zcmxfvQ,China Garden Restaurant,Chinese,3.5,51,L4T 4J3
1vrrpIhpK628PUA0XWWd8g,Starving Artist,Breakfast & Brunch,3.5,25,M9W 4K8
4_sZelNo2BoCDIsw0MWWAA,La Fonte Trattoria,Italian,5.0,8,L4L 4Y4
xu7B5D3wo3k4fu4c86QE8A,Real Fruit Bubble Tea,Coffee & Tea,4.5,8,M9W 6K5
51yM2HV5lsE8Feuhvs-pGg,Madras Dosa Hut,Indian,3.0,33,M9V 1A9
uPLbXDvBJF5R7FmBy8Na_g,California Sandwiches - Woodbridge,Italian,4.0,28,L4L 9L3
hCk0ghw-bXj0RIRXaI-9zA,Punjaabi Grand,Buffets,4.0,27,L4L 9K8
xD7cl0fmr_nPbuCOro_vYA,Remo's Place,Italian,4.5,12,M9W 3A4
4cSuwanJ-15JMFg_AhZ0_Q,Burrito Boyz - Vaughan,Tex-Mex,3.5,36,L4L 9N6
HtctU6CwYrKN3r2SL259EA,Yo Amo Tacos,Mexican,2.5,65,L4L 1V8
rfKVqRE2uB1U_jeFfqjssQ,Chopstick Cuisine,Chinese,4.0,38,L4T 1A6
LhpaVbk9MEIlcaZCDgTIbA,Koganei Japanese Seafood Restaurant,Japanese,3.0,51,L4L 8L5
ZPhQyUO9MY5xNEcTqZOrTQ,Bengali Sweets & Restaurant,Indian,3.5,11,M9V 2X6
j7yI3qYRsbGBUv9rShLCaQ,Ice Cream Patio,Italian,3.0,33,L4L 0B2
f6sfdqS4WAwaD9zzTADEuw,Drupati's Roti & Doubles,Indian,3.0,20,M9W 6N5
he7Ox39F1uMsIwhq8Zp1nw,Hibachi Vaughan,Japanese,4.0,21,L4L 1A6
ri2oTIqmqMB6XOwvM2pDuQ,La Paloma Gelateria & Cafe,Ice Cream & Frozen Yogurt,3.0,59,L4L 9L3
chjcBo4VEXBuiD11Or5Wbw,Akita Sushi,Japanese,2.5,57,L4L 0B2
i-zvRNJ-KSG-sfdAzwImQQ,Godavari - South Indian Grandma's Kitchen,Indian,3.5,49,L4T 1A8
BgbZbuO3gPqZJucB8YDPbA,Indar's Roti & Doubles,Caribbean,4.0,8,M9V 1A8
3S9oxEiwPLUb_FLYjhaceA,Cataldi Fresh Market,Grocery,4.5,9,L4L 4K9
DW7ttoWMaI2jWN41gekbiA,Mandarin Restaurant - Rexdale,Buffets,3.0,29,M9W 6V1
IejiGSbNjxT-M-Sp5ESFEg,Grace's Pattie World,Bakeries,5.0,4,M9V 3Y6
GAgEoHcf4PSuZRS5Zd3ltA,Q's Shawarma,Mediterranean,4.0,16,M9W 4W6
CJq8OmZuScJ1jUUjxtDAEw,Hoya Sushi,Sushi Bars,4.5,5,M9V 4E4
OnwpOGJ0LjhqbSPuYbKBWA,Lola's Kusina,Filipino,3.5,17,M9W 1N7
wjOGOfcZTk_fuZLjbMCmiA,Caribbean Lyme,Caribbean,4.5,5,M9V 1C1
yrtHT-84h0dg7YyT5nE7pQ,Osteria Berto Gourmet Wraps,Italian,3.5,23,L4H 0R2
uA3DKoAMWMQ5u-yugh0CKw,Sushi House,Japanese,4.0,10,M9W 6K5
yfB0O7bvLIWE3G9p2yUQcA,Remo's bistro and cafe,Cafes,4.5,8,L4L 7B9
_BLsLFpxcwj7y35a-BuObA,Sapore By Zafferano,Italian,3.0,30,L4H 0S5
SRcvkPiiI4VIZAzobIPqJg,Asia Garden Restaurant,Chinese,3.5,11,M9V 2X5
5JEbkemJfFUAw-xqNLkjxQ,Mr Jerk,Caribbean,3.5,31,L4T 1A8
OJyRcBDEOeFWfTCMKHWCrQ,Denny's,American (Traditional),4.0,9,L4L 7Y8
OFGG2L6VB_FFKLgInoE2vQ,Asian Wok 'N Roll,Asian Fusion,3.5,48,L4T 1A6
vjfulnPLtFEyAlpCpnPwmw,RP Restaurant & Bar,Caribbean,5.0,3,L4L 4T5
Q2fVe3tZce50nrbEqHavtQ,Punjabi Haveli,Indian,3.5,10,M9V 5E2
ZL2OfyeW8JM2wSbAiaMQYQ,Wally's Grill,Diners,3.5,23,M9W 1P1
zBRW2fcm8Zr3R0vpRtn9vA,Starbucks,Coffee & Tea,4.0,17,L4L 1A6
TGQUZO0wg-SsY88WSg-0LA,Flower lantern vegetarian restaurant - Nha Hang Chay Hoa Dang,Vegetarian,4.0,8,M9M 2E7
bBGTy0iw4vXxq28zpTjsnA,Peperoncino Trattoria,Italian,3.5,22,L4L 6E2
ytYP2UXkRow2L3emGp469w,Afghan Kebob Cuisine,Afghan,3.5,14,M9W 3X2
xtNYyncKKwrNtwCYghxBUw,Thai Family's Kitchen Lemongrass,Thai,3.5,12,M9V 1A3
am_CSSt5d7C3pIEjJpXvQw,Banh Mi Que Huong,Vietnamese,3.5,12,M9M 2E7
jXguEs24q-AcYIeIlznWbg,Joe's Grill,Caterers,5.0,3,M9W 4L6
7mRKyX7ryuJTPs3Rcaxh4A,Hamdi Restaurant,African,3.5,20,M9W 5Z3
ucIUHVybrJtfvwkx_QABhQ,Sinaloa Factory,Sushi Bars,5.0,5,L4L 3K8
hMwkDamyJzwQwBC_M11tTw,Favourites Dining Room,Buffets,4.0,9,M9W 5L2
bdurE1pEBzghLSFYHxpSxg,Il Piccolo Forno,Desserts,4.5,11,L0J
Fz1r4nl8kUYN9JvVYKvqMw,Bo 7 Mon,Vietnamese,3.5,9,M9M 2E7
Vd9KnyFQwCyHN-FgvufZGw,Tilal Bakery,Lebanese,4.0,7,M9L 1S7
ErO-GinOCqkAyHNrGSfOVw,Real Fruit Bubble Tea,Bubble Tea,4.0,4,M9V 1B4
6BjuwtYwWPxYxH7b02sICA,Uptown Churrasqueira,Portuguese,4.0,8,M9M 2Y3
xYe-LX3lSKlNS3Wp29_YyA,China Palace,Chinese,3.0,26,L4T 4E3
jahWrZZ1RzB4PfZnkuHUHA,Ginger Pho,Vietnamese,3.5,26,M9N 2A9
kIjmPE4FxiNT843Se1CSTQ,Harvey's,Burgers,4.5,7,L4T 1N1
dmg1WD9FPMnT256qrjnO3A,Shoeless Joe's Sports Grill - Vaughan,Sports Bars,2.5,48,L4L 9J8
iMK_sepebKBMfv4TDc-ifw,Asian Buffet,Chinese,3.0,28,M9W 1P7
62LsrwL53f0G4Msz6vw9Gw,Hello 123,Cocktail Bars,4.0,10,L4L 9M3
HHG2nvtzEi0nNYH1b1es2A,Canosa Bakery,Bakeries,4.5,3,M9V 2L6
B2uv_PI7yHj__C20rXpVIQ,Golden Star,Chinese,3.5,8,M9V 5H7
Q9yjRZFfILATrDc9ukxzZQ,Al Fogolar,Venues & Event Spaces,4.5,3,L4L 1V9
V-aweI6rrw8d6MfG1lAPjw,Little Kabul Kabob,Afghan,4.0,7,M9W 4K3
E9a2R0eJ3R5SAmw-l39Upw,Sharks Club & Grill,Sports Bars,3.0,11,L4L 4T5
MByw1qvZjeSsJDtJ_rcmjA,Yellow Chilly,Hakka,4.5,3,M9V 1C3
Is_Zo6E-uHddHXt09DI7jQ,Texas Pit Restaurant & Bar,Burgers,3.5,11,L4L 4Y9
HhRqgaceGjuJ8GhzyAAlEA,That's A Pita,Sandwiches,4.5,5,L4L 1S6
8TlUSusojdn38aoNUwmLTg,Pho Super 7,Vietnamese,4.0,7,L4L 0B2
3fisVoVAdjVqhbzT5GYkYQ,Kashmir Curry and Biryani Restaurant,Indian,3.0,8,M9V 1B4
NMZ6c3oDytveRRZ81tI_BQ,Mr. Greek,Greek,3.5,8,M9W 6J1
JRQfAo3rzm8zPrxvgMqWfw,Ralph’s West Indian Delights,Caribbean,5.0,3,M9W 6Y9
0yRwx_s94WIC0mmc6qVUyQ,Cameo Lounge,Hookah Bars,3.0,15,L4L 4V2
qD1XIDC7Sjce_EGnYZq06w,Sparkly Japanese Thai,Sushi Bars,3.5,15,L4L 9J8
uXkDsha0L1YcTxxRFFKsJg,Amanecer Salvadoreño Restaurant,Salvadoran,4.5,3,M9V 2X6
4b-S_9yuEMEqlX8uFH79wQ,Tinnel's,Caribbean,4.5,3,M9V 0A1
KWKZvqNtsnPQltn6ZxOjDw,Al-Meezans Spicy Grill,Middle Eastern,3.0,15,M9W 0B5
YOFvIxU3xQH7jmqHcUjofQ,The Kebob,Halal,4.0,10,L4T 1A8
hXB72crkUuzBH9CDONTmew,King Tandoori,Indian,3.0,19,L4H 0P8
g009wuFy3l6PgitDjnLGDA,Sunset Grill,Breakfast & Brunch,3.5,10,L4H 0R9
idrN6XWKErG6nKDsEMNbOQ,Airport Bukhara,Indian,3.0,29,L4T 2H2
Vbpkwp-SoKbtr7PMlvurcg,Pza Restaurant,Pizza,3.5,12,L4L 1A6
hmXrKXhcD2n2s6fmb2wRFg,Aldo's Restaurant Peruvian Food,Peruvian,4.0,7,M3N 2Z4
v2Xm4aDkVO40Pd3nNkrNQg,The Solarium Cafe Bar & Grill,Breakfast & Brunch,4.0,7,M9W
edYUZEEP-u3-VpA1v5n_ug,Quesada Burritos and Tacos,Mexican,3.5,12,L4H 0R2
FQTYjO4Mey7RkHjBq2UpPg,Cavallino Wine Bar,Italian,3.5,11,L4L 7X7
qyHWyQhX1X0-LVUI1FN62Q,Fionn MacCool's,Irish Pub,4.0,7,M9P 3P1
LtPyB3XcPUqrXAJ4qK9o0g,The New Caribbean Queen Jerk Drum,Caribbean,4.0,8,M9M
Gq7t6Nb303Iqugbyq-hBWg,Etob Restaurant,Barbeque,4.5,4,M9W 3P4
z3bhe4uLHFRPEkkTfksQjA,King Munchy,Japanese,5.0,4,L4K 3C4
23SHWsU7KJk7puFv47F86Q,Tim Hortons,Bakeries,4.0,4,M9V 1C3
xPkOPpKR3MyADWeVEZl-OA,Molisana Bakery,Bakeries,3.0,12,L4L 1T7
0Va62tNCwj3YVJQ78hzdgg,Pita Lite,Mediterranean,3.5,9,L4H 0R2
7f_Vo9okaN62lgY8Y5IdpQ,Continental Noodles,Italian,4.0,5,L4L 5V2
ew1g8MSS7dPxBtOMnIcDzQ,Freshii,Salad,3.5,13,L4L 8B7
65ZGMedBm7TBpWv6fzH2_Q,Pita Land,Middle Eastern,4.0,6,M9W 1P7
prfM7c0LRUIJWLM4rRtdvg,Churrasqueira Sao Miguel,Portuguese,4.0,7,M9M 2S1
PDKVytRY5kYlyieqSkF-rQ,Ackee Tree,Caribbean,3.5,5,M9W 5L7
SAukdfl2MktCHZCvRJC4Dg,Shayona,Indian,5.0,2,M9W 5T9
XegfWIS_HLElZctSCFvCgw,Zaiqa Restaurant & Sweets,Indian,3.5,4,M9V 1C2
mGt7OzgMMYERwu7OMW5GJA,Xpress Bbq,Portuguese,3.5,13,L4H 0S3
n6C0m2mMsfCRl3He8P4qfw,Crepe Delicious,Desserts,5.0,2,M9W 6K5
M541HCnBea844bejABQXAw,O'Doughs,Gluten-Free,5.0,3,M3N 1W5
JBXeVY1gQj1rz8gGmIS8Jw,Thuy Shop,Vietnamese,3.5,5,M9M 2E7
ABEJxmNbcZPBKBuY9Pv6Cw,Tim Hortons,Coffee & Tea,3.0,6,M9W 6J1
X5WAjBmplMkRgzhqQ3UA4g,Auntie Bell's Jamaican Cuisine,Caribbean,3.0,11,M9W 3W6
eVT4x0XOzyfIrSWswdQO-A,Mr Sub,Sandwiches,5.0,3,M9W 3W8
C8AXOhQz6JdXuDiqvo8fWw,Sunset Grill,Breakfast & Brunch,3.0,21,L4L 9L9
KV2yFTUPB2WoTMUxtX-HWQ,Eastern Sense,Chinese,3.5,12,L4L 5X9
9unEXrdKVONRqdjn9S5sKA,Little Caesars,Pizza,4.0,4,M9V 1A5
sn9tPbaYTlyC7T2_OSTBQw,Boar n Wing Sports Grill,Chicken Wings,3.0,24,L4H 0T2
f7_nKX5i5TEyfPN4qlk4_A,Humber Arboretum,Botanical Gardens,5.0,2,M9W 5L7
7rEGZlIBnAl0oxluUIsoSg,Wendy's,Burgers,5.0,2,L4L 3S8
vfanQxPn3T6C1LS8poF1rQ,Give and Go Prepared Foods Corp,Bakeries,3.0,5,M9W 5Y6
Nm__va_EFrSByE8d0KfJBQ,La Veranda,Italian,3.0,11,L4L 4K9
tE9kJ5BWc7kecHuZ8ObDmQ,Jerk So Good,Caribbean,4.0,5,M9M
IO2W0wnHuL7P4KgvEFWnsw,Starbucks,Coffee & Tea,3.5,12,L4H 0T2
oBW7pGHtp_sDMa7cMKJl0g,Noor Makkah,Pakistani,3.0,8,M9V 1A8
7skIQa_9nrcDU1A5KPJwCQ,Parmigiana Sandwiches,Italian,4.5,28,L4L 6C7
oQBaJYzTsh_jVnMfbRi_bQ,La Empanada Cafe,Argentine,3.5,6,L4L 4V9
4d2COvI67Ee6SCMP7UnImw,Mr Greek,Greek,3.0,22,L4L 9K8
RAXOdgOdF-N9hHWTcaFM6Q,Acores Rotisserie Chicken,Portuguese,4.5,4,L4L 0A2
xX3FoLh0OdNhsLM9qRn3Fg,Aroma Espresso Bar,Cafes,4.0,8,L4L 8B7
LIqbj2XXyIawgRhznNabTQ,Ali Baba's,Middle Eastern,4.5,3,M9L
hlfk9WZxWMk6gHbsazhvTg,The Suya Spot,African,3.0,11,M9M 1M8
j3KRVmUKQMcSSxGdDUv9oA,Saggio Italian Eatery & Espresso Bar,Italian,4.0,5,M9L 1L4
7DKnwKw-Hfg3aQCYFe6zOA,Domino's,Pizza,2.5,9,M9V 1A7
-Yq3_hzWqsPR3s8SLyQ2fQ,McDonald's,Fast Food,2.5,6,M9W 6S1
rF3gqVKAynwU6xz1Ljdo4A,Pita Land,Middle Eastern,3.5,10,M9L 2W1
VgIirKFBwX9kvt-olZn0oA,Baskin Robbins,Ice Cream & Frozen Yogurt,3.5,5,M9W 6K5
o5JzX6O7AQ3dmWNv7vcOnA,Pita Land,Middle Eastern,3.0,16,L4L 7K4
vCs9_3NMTNZ6HkOxyPd2og,Tim Hortons,Coffee & Tea,5.0,2,M9L 1V6
HkXWnbO1Ir-iBJld-lfgtA,Ali Baba's Restaurant,Lebanese,4.5,3,M9M
1wduC_dulAEoNPMc_EVo9g,Burger Boy,Hot Dogs,3.0,7,M9V 4E4
HTgwDseCmII-ScQhcmXWlA,R Bakery,Bakeries,3.0,5,M9M 2G3
B7Fb9Z58FAwzuWr4Au46oQ,Fat Bastard Burrito,Mexican,2.5,28,L4L 8B7
llGUzrlgowoYOIIcpMzFyQ,St. Louis Bar & Grill,Sports Bars,3.0,14,L4H 0S1
hajDebr4ToKOPWM-VIJggA,Las Caleñas,Colombian,4.5,2,M9L 1E8
M4HMPiR_lHPgOUL2CEihoA,Nino D'Aversa Bakery,Bakeries,3.0,15,L4L 1Z9
4fLsXY-SJAWRRlFLgZ3ZHg,Swiss Chalet Rotisserie & Grill,American (Traditional),2.5,14,L4H 0R2
SjmtOnyHgdKFDUkAuyPcMw,Veggie Flames,Indian,3.5,10,L4T 2H3
ikkk59aFbSzkmBRR4ez0qg,Rumi’s Restaurant,Middle Eastern,5.0,2,L4L 3J1
8OXgrxXm45OauJsc0lGRPw,Baghlan Kebob & Bakery,Afghan,4.0,5,M9W 5Z3
cOTOdEaW29IDTHoASOZQzw,Flava Ceen,Caribbean,3.5,3,M9V 4E4
zUKoIMyTL0KuA2lkN0kvSg,Jolly II Italian Ristorante,Italian,3.0,14,M9N 3X2
d2VIjNbJpJterw--jU-hUQ,Da House Of Jerk,Caribbean,2.0,18,M9W 7J6
vNorXQri-4CGVdND6PTplQ,Thai Express,Thai,4.0,3,M9W 6K5
Hy7-hTDuobP0FNxORRtSGA,Smoke's Poutinerie,Canadian (New),4.5,2,M9W
6K3Ec0CrOgtoQrm5V2U3RA,Sweet Jesus,Ice Cream & Frozen Yogurt,3.0,5,M9W 6K5
Ehp9p_cEt1y30fOroihtqA,Cento40 Trattoria,Italian,4.5,3,L4L 4K9
TgjLGtUexuR7wctaEEpHuQ,Amin Foodmart Halal Meat Afghan Bakery,Butcher,5.0,2,M9W 5Z3
tGiMfvSvx_u9UTaUKRm8nQ,Pizza Hub,Pizza,4.5,2,M9L 1E8
LkstNzgCiTlUasxZNkXDAw,Krave Indian,Indian,4.5,3,L4H 0R2
R0VWDbJxUt4xZ3Os_YLDDg,Zaytoun Kitchen,Afghan,4.0,3,M9W 6P8
Aj9J01peSodttyu4PvuBHQ,Pizza Nova,Pizza,5.0,1,M9V 4N4
h4NfvdTslGJJ_DN5yuAfRw,Focaccia's Italian Eatery,Italian,5.0,1,M9W 5W8
UXf7O3vyBx19FtZys3ZHKA,McDonald's,Fast Food,3.5,2,M9V 1B4
o19vbA9-BuvHXrE4nYJ60A,The Rebel House,Pubs,3.5,108,M4W 2L4
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,Sandwiches,5.0,15,M4W 2L4
XWTPNfskXoUL-Lf32wSk0Q,Rosedale Diner,Diners,3.5,94,M4W 2L9
x6Qzw3ElorkCeCfGzYK5SQ,Kyo Sushi,Japanese,4.0,6,M8V 1J2
JCBtU0eFGN5PM7uvEVHfnw,Lakeshore Super Submarine,Sandwiches,5.0,4,M8V 1J5
dYsW1_rN5UTN6ACQKy9KMw,Double D's,Pizza,3.5,10,M8V 1J2
lP-Rs8R0IKNMAhbSXziPiw,Don Chon,Korean,3.5,14,M8Z 1N5
JNOHTwpu7JBgRZuunPQnOg,London Fried Chicken,Chicken Wings,3.5,11,M8V 1J4
R8gLXnYYUT2Rr1SxRmZVyg,Starbucks,Coffee & Tea,4.0,12,M8Z 1N6
hbY5kdBn6IjMD1HIh0dEMQ,Canadiana Restaurant,American (Traditional),3.5,17,M8V 1C9
AXYVhCaH2sR9jpUVJNKPRg,Zam Restaurant & Bar,Bars,4.0,8,M8Z 1S4
y5mvFeC4xyWPIMkhtSQqPg,The Galway Arms,Bars,3.5,18,M8Z 1N7
aBWyWwkxOgfVbEhz8dIQxw,The Kebab House,Middle Eastern,3.0,13,M8V 1J8
zvOy4znhODeXleiublTsRg,Starbucks,Coffee & Tea,3.5,18,M8Y 0B6
f77zrZt3J73dZAJih1Bb3w,NTB Lakeshore,Pool Halls,4.0,6,M8V 1J2
b7LxeyuRHqRQH-qB61-guA,Lucky Dice Restaurant,Canadian (New),3.0,15,M8V 1J2
_RKMDI9M7xCfo53iE7KPxQ,Just Japan,Sushi Bars,3.5,13,M8V 1K8
jJQU3Os2Plr1vwUDX0lJ-g,Tadka,Indian,5.0,5,M8Y 1K7
oKh8npbiVWHlJqGjlSPeJg,City Sniffers,Dog Walkers,5.0,5,M8Z 1S2
xLxBH8M0IDR6XEwx3X5MOA,Sunset Grill,Breakfast & Brunch,4.0,12,M8V 0E3
pP0in1GA6N05Wgn60UIaJA,La Vecchia Ristorante,Italian,3.5,20,M8V 4G1
uye99AFLhktirYS_XuGkmA,Rancho Relaxo to Go,Mexican,4.5,6,M8Z 5G6
6BZ-yG31kf-zOaD8s-0_jA,Queensway Fish & Chips,Seafood,3.0,20,M8Z 1S2
g9zm0uJiyINoiOz7oT7f8w,Golden Cook Caribbean Restaurant,Caribbean,4.5,3,M8V 1J5
xanjmRbKWDYnyvVCmIBScw,Scaddabush Italian Kitchen & Bar,Italian,3.0,20,M8V 1A1
MlqVP-LEeRxOBr-lQNAwSA,Le Gourmand Bakery,Bakeries,5.0,2,M8V 1J3
AML1zr5Y4R_PjhqAN34quw,Bebo's Authentic Grill,Modern European,5.0,4,M8W 2V4
hprgR5AfGZbZ4Xvolh3q_g,Harvey's,Fast Food,3.0,17,M8Z 1N6
GHzFRE92nw4q1fXZGu918Q,Mangoes Restaurant,Caribbean,4.0,6,M8V 1C5
49F_NcdoZgyiGgh0pozEAw,Royal Mezgouf Iraqi Restaurant & Grill,Middle Eastern,3.5,18,M8Z 5G9
uQDVjBcG6t3t-5hSQnZ4lQ,La Tortilleria,Mexican,2.5,45,M8Z 5G8
PqRfOvjPa0EqbcH4MQY7pw,Boston Pizza,Pizza,3.0,23,M8Z 1V1
ulsx6XPObL5rEA52EzHb2w,La Crema Cafe,Cafes,5.0,4,M8W 3W2
H9Ht6OgTMl3PZoX60OzCew,Domino's Pizza,Pizza,3.0,10,M8V 1H6
_0s_quI1m5AmOzni3Ec9lA,Dakota's Sports Bar and Grill,Sports Bars,4.5,3,M8V 1H7
ZS4txVWw6N_AM0UEL6MfKQ,Wendy's,Burgers,3.5,7,M8Z 5E7
1_rqZz1K5Uoq2RvZlINfgA,Cho Sun Ok,Korean,4.0,334,L3T 2B3
XtJbDZODXi3mXHLoScGtwg,Piggy's,Korean,3.5,313,L3T 5W2
zW600wCsIlC2w5SQBNAo_w,Hub Sushi Fusion Japanese Restaurant,Japanese,4.0,246,L4J 8J2
fpuyZ31OpX11UlJGFWKoNw,Ramona's Kitchen,Breakfast & Brunch,4.0,295,L3T 5Z2
UpzKtM6NaCa6arJksV5oeA,Golden Star Burgers,Burgers,4.0,177,L3T 2A8
2IbXNp96PAZzjpzytN9vVg,Home of Hot Taste,Korean,3.5,204,L3T 2A9
Cx0wkl85Xdw9OCQkbXMjzQ,Sushi Bong,Japanese,4.0,151,L3T 2B2
9oyYmCv9HuVRa1lZUE86sw,Cups,Desserts,4.0,111,L3T
1cGgVvEbuBlW2GDvJ112vA,Gyubee Japanese Grill - Markham,Japanese,3.5,406,L3R 5J2
vZZhoNKMaGSga_7l4Secew,"Parsi Sandwiches, Burgers, and Kabobs",Persian/Iranian,5.0,42,L3T 2C6
9D7OKsJ355v0DQKixz4ITA,Jordan's Shawarma,Middle Eastern,4.5,63,L3T 6G7
R9cM1tmBkQ03lnbE_a-U4Q,Gal's Sushi,Japanese,3.5,112,L3T 2A9
YMz-piPpG1Jc-nyWub1SgA,Kaikaki Japanese Restaurant,Japanese,4.0,48,M2N 6J4
sePTDv1dGHPID7kwuNzXaA,Sam's Congee Delight,Chinese,3.5,278,L3R 1A5
PAJlmByrU8zAB3WsXxA30Q,Legend Chinese Restaurant,Chinese,3.5,114,L3T 5W2
1s0QjbBbhmjRVQx-d82NPw,Vegan Danish Bakery,Bakeries,4.5,50,L4J 1W2
DqZzBPoiGt_FCTfNwPYwzw,Regino's Pizza,Pizza,4.5,35,L3T 1S9
AT-og6IROn0hJt-HR5Njlw,The Octagon Restaurant,Steakhouses,3.5,112,L3T 2B4
Mkpg9S2j0ZrZc3q-VjfLsA,Congee Queen,Chinese,3.5,204,L3T 7X1
orS5gYr8phw6YfV-oEPnTw,Pho Xin Chào,Vietnamese,4.0,51,L3T 2A6
TMzGwu5PlFQS7uud_6UNwQ,The Cups Bingsu Cafe,Desserts,4.5,19,L4J 7Y1
Hk1Q874UqawFXq0XzIIBYg,Zen Japanese Restaurant,Japanese,4.0,171,L3R 2N2
AmSW0I3nxtQ4tdkhh0y7CA,Santorini Grill,Greek,4.0,79,L3T 6M8
88RkIuXwJeDzfzSu9xsyzw,Asian Legend,Chinese,3.5,115,M2H 1T1
WEw08dCcOiwH3Sw1f_8DKQ,Chinese Halal Restaurant,Chinese,3.5,106,M2H 1T1
M8Pl5qAmmrODfHeX6GOjsw,Izakaya Ju,Japanese,3.5,181,L3R 4G9
W4Dmj9Wxfq5gEALW6RUKTA,Ichiban Sushi House,Sushi Bars,4.0,34,M2M 3X4
Jhnp7-X0lcBaIFidWv0oXg,Red Rose Patisserie,Bakeries,4.5,20,M2M 3X1
0iOF4P2dMmhQRJ84h2wDeg,Santo's Italian Cuisine,Italian,4.0,79,L3T 3C3
Z8Q4V55fKi-huTpV7WDGsQ,Sariwon Korean Bbq Restaurant,Korean,3.0,120,L4J 8K2
WLmKPfI_MKRw0xQ-9sy9Gg,Allan's Pastry Shop,Bakeries,4.5,45,M2J 2T9
XzbKe4I0dfKAFt9LSLX3xw,Terra Restaurants,Canadian (New),4.0,101,L3T 2C6
1p82CEeIjqmw-ioc4YoibA,Frilu Restaurant,Canadian (New),4.5,32,L3T 2C4
q_ZFKfeL6MfhyiIJPu_S2A,Khorak Supermarket,Grocery,3.5,50,M2M 3W8
4bPC_uYTiY9Z1Ofjdakajw,Bagel Nash,Bagels,3.5,53,L3T 5Z2
aJU9eRgtY6wH-5m7a6ZeEA,Ferrovia Ristorante,Italian,3.5,59,L3T 5Z2
7wi0yczEe3OC3P8CpkZz2g,After Queen Tea Shop,Tea Rooms,3.5,55,L3T 5Z2
IM6pHgP2ewa6xhnDk6s2_g,Mikaku Izakaya,Japanese,4.0,20,M2M 3X1
YAdyu9ovEiOZXBWkD0H8-Q,Jerusalem Restaurant,Middle Eastern,3.5,149,M2J 2K8
OgkIKX6nRs72ra-rzu4lFg,bb.q Chicken&Pub,Korean,4.0,18,M2M 3T3
4RA3hdiiC3vuiaSIraZ28g,Shater Abbas Restaurant,Persian/Iranian,3.5,90,L4J 1W5
Tf1zl5szY-u8C3J0AcygDQ,Myungdong Kalguksu,Korean,3.5,101,L3T 2S2
2XmDmFOlkyfiVmI2AUKOgg,Hanyang Jokbal,Korean,4.0,27,M2M 3V9
w3gg3OaBTOAZpotv-i80hA,Zaffron Restaurant,Persian/Iranian,3.0,77,M2M 3X1
bxoxAAJGE3VeGgOk-YbISw,Pho Bistro,Vietnamese,3.5,49,L4J 7Y1
qva0jVl1yup7RaImLh_eVw,Myoungdong Chammat Kalguksu,Korean,3.5,44,M2M 3Y7
2bUK2xslXInox0gjapJjlQ,Iryewon Asian Fusion Restaurant,Asian Fusion,3.5,42,L4J 2L1
TY0F577Bl1gQRDbAG-SVbg,Cafe Login,Desserts,4.0,21,L4J 7Y1
ws1jIdbIe5n79Yy3KYv9sg,Tastee,Bakeries,4.0,35,M2H 2S7
bq2rzvk05GmmPtZ6APsbWg,Mymy Chicken,Chicken Shop,3.5,47,L3T 2B3
ByrCDfyklGGk0D9O9P2Rog,Moxie's Grill & Bar,Canadian (New),3.5,156,M2J 5A7
tJm0E__86F0EVLJgt_gsJQ,Michel's Baguette French Bakery Cafe,Caterers,4.0,45,M2J 5A7
eahfGaQEkrsOkjyYHAaT-Q,Burrito Place,Mexican,3.0,69,M2M
0jxh10zrKlRetrBZ3H7NwA,Bubble Tea and Me,Coffee & Tea,3.5,39,L4J 7Y7
qe0MCxqSWvpJGD04yyLKXw,Ginza Sushi Restaurant,Sushi Bars,3.0,88,L4J 7Y7
